ZIPCODE,TreeCanopy
16746,63.46411818712962
16748,62.16582347368633
16749,67.04700352774668
16750,55.373008468494334
16801,31.228434238459915
16802,4.888609715242881
16803,38.639878391556245
16820,56.02496210454257
16821,43.44913877153071
16822,65.08613958802806
16823,47.797357006988996
16825,40.28864656831302
16826,40.947245515338075
16827,56.836786896948304
16828,44.18972704959483
16829,56.92546650846727
16830,63.1582114895835
16832,64.31312766128384
16833,55.43338875511218
16834,62.40159894657637
16835,28.03497942386831
16836,68.56892172381473
16838,58.7130827754881
16839,42.492317750898984
16840,29.809698078682526
16841,63.17244487516152
16843,26.687121866897147
16844,66.52562921697444
16845,63.61129183343268
16847,41.623293172690765
16848,29.6890243902439
16849,54.83488726902865
16851,69.80935161046169
16852,45.82104717470192
16853,12.96027397260274
16854,36.98400232693427
16855,62.615305861274635
16858,53.23738168826746
16859,59.983690018901285
16860,44.48960359922179
16861,54.33625313855284
16863,61.73042223510849
16865,47.6521082702612
16866,64.07298294703924
16868,74.70017331022531
16870,59.23753094973661
16872,65.7683367815058
16874,66.76718383455997
16875,52.970041276265704
16876,53.02329974811083
16877,44.879204116335046
16878,64.76088621164939
16879,36.609042120670026
16881,52.53822693484915
16882,72.26870134488982
16901,57.60475243098245
16912,66.67814198649316
16914,35.021571881128374
16915,63.76622922858398
16917,52.008657873351254
16920,44.69863662875474
16921,72.42456053450712
16922,68.02649700598802
16923,51.985518032685214
16925,48.753095234887574
16926,34.82810465931362
16927,41.674144276775856
16928,47.545210168638306
16929,45.20485513509451
16930,58.160238330644745
16932,49.124761547617105
16933,43.05142893763374
16935,50.61482273541542
16936,42.57895721098172
16938,72.3652502509398
16942,45.90827063249471
16943,50.35143546397068
16946,59.250205589850985
16947,48.84361347160209
16948,55.533913030396484
16950,47.838873000741444
17002,49.07701304314663
17003,22.187360362130573
17004,33.41615488927859
17005,0.7627222562844881
17006,70.08311811236563
17007,50.05798255216108
17009,38.011813759555245
17011,19.954819967892362
17013,25.793544
17015,25.588939885137023
17016,24.153253012048193
17017,24.493516565752774
17018,66.06723277597828
17019,38.872339135515304
17020,51.67898052861919
17021,66.50226045209041
17022,21.003140181740378
17023,30.035052183996907
17024,53.388590604026845
17025,42.495725712190314
17026,29.480413198894432
17027,29.641323792486585
17028,34.75944191897533
17029,5.634638774020919
17030,19.40069775357386
17032,53.47979104637273
17033,18.542197943789763
17034,15.184885290148449
17035,60.06873298141103
17036,28.611552655775697
17037,54.45127196064652
17038,57.93210135392416
17040,58.03752925500701
17042,24.726251715575856
17043,21.03720366845475
17044,55.03884009664699
17045,48.12743555288377
17046,16.641138707545206
17047,41.317866526537046
17048,43.920405833099636
17049,47.984856768460425
17050,16.33782212544659
17051,59.931628268225765
17052,72.87560421791409
17053,69.55303890082824
17055,17.606430329805136
17057,21.814382921947967
17058,64.89838788899414
17059,43.91396710716334
17060,67.67529028877182
17061,24.328145608018993
17062,49.548253649311505
17063,70.06611787339524
17064,84.32684365781711
17065,55.96445357241597
17066,59.67306876511263
17067,6.376954243652023
17068,56.26949374529479
17070,31.854063531353134
17072,1.9417989417989419
17073,39.10986900029348
17074,47.19668735954906
17075,23.735059760956176
17078,25.28968835930339
17080,27.616959064327485
17082,47.2696263314643
17084,45.558738510507
17086,53.358006522588326
17087,9.494037189849093
17088,7.353276353276353
17090,55.78961795966616
17093,18.234001910219675
17094,47.62206783722752
17097,68.61652835408022
17098,72.67734913100888
17099,50.04198134162594
17101,1.9698162729658792
17102,1.0118694362017804
17103,9.301510067114094
17104,10.082549850191135
17109,17.98336098820059
17110,22.620914504895527
17111,20.61664717201826
17112,52.50767433428675
17113,11.558838749741254
17201,9.39400722949045
17202,16.653696305008275
17210,65.71685803757829
17211,65.21618814143848
17212,58.21295839662281
17213,66.45207809882747
17214,69.62766888344417
17215,63.64345493249351
17219,58.7944808902818
17220,33.853123421003644
17221,52.65058670143416
17222,66.54500911711075
17223,64.74866923787971
17224,68.12086056593213
17225,13.387546994682097
17228,54.879619430355994
17229,53.15530777689691
17233,58.97438767276608
17235,2.2728344136711844
17236,38.30929074456547
17237,55.065381391450124
17238,53.97454862281466
17239,63.89376479261242
17240,36.73185611967885
17241,33.73326363049294
17243,73.3048786162132
17244,36.258029563239916
17246,5.407152089616544
17249,26.266816143497756
17250,0.4
17252,26.487275224775225
17253,31.695928753180663
17254,18.450538687561213
17255,62.76789396853349
17257,29.546196694419695
17260,59.21765630762661
17261,83.13328488372093
17262,54.47045533766251
17263,32.8558648111332
17264,57.673886545371005
17265,76.03847877584992
17266,5.651659377411886
17267,57.77998687592675
17268,26.1183228231657
17271,48.03269061368308
17272,9.331460674157304
17301,20.451406447534765
17302,37.85818031103022
17304,38.263948467271874
17306,10.235693501454898
17307,46.36219459673383
17309,35.787146565635304
17311,1.3909774436090225
17313,24.1071510391098
17314,33.8277010443236
17315,35.325120738362585
17316,16.22219305944013
17317,3.8125
17318,24.2066706372841
17319,43.33696763202726
17320,53.66398646581808
17321,30.041789964447663
17322,36.447089778489946
17324,60.24858667091329
17325,20.647077504400293
17327,26.971827259601937
17329,35.764028471263146
17331,20.239248426789402
17339,49.57608064536054
17340,10.151193181307875
17344,0.5403996524761078
17345,20.50266298119059
17347,31.179949213790408
17349,20.885613247075387
17350,17.536692006157654
17352,23.346780293479906
17353,60.58872722327985
17356,25.507120041876316
17360,28.44558423650399
17361,10.059131987057905
17362,23.971994133858548
17363,22.819426227994015
17364,9.903550024970867
17365,36.30112244897959
17366,31.90870101820426
17368,37.59498473036287
17370,48.18730565209439
17371,7.977586206896552
17372,25.03676984681879
17401,2.2216992233466697
17402,14.828211887051348
17403,21.896623593163817
17404,9.099075773466177
17406,34.330903565526704
17407,26.957071848169907
17408,13.547258953905455
17501,21.738826466916354
17502,17.41952673182312
17505,2.3100644521566682
17507,1.0566037735849056
17508,15.602325581395348
17509,14.22562890971085
17512,18.969881200808427
17516,37.104369248841614
17517,33.21005507641974
17518,22.689269231487884
17519,12.753753007839789
17520,9.035143175901823
17522,8.241599911867928
17527,10.914727371127046
17529,1.2643267896093595
17532,36.57412105835448
17535,6.7837174460488985
17536,15.983349672439818
17538,7.808838178031332
17540,2.8934242760711326
17543,26.304742694184164
17545,15.253481094287647
17547,5.977662350330432
17550,6.8617886178861784
17551,21.124225484913794
17552,5.409444042399216
17554,10.491119005328597
17555,29.220490440565253
17557,13.564939492074314
17560,29.635595407044253
17562,14.855307872805243
17563,15.663715145077875
17565,44.686071036868306
17566,14.744011186623453
17569,43.032412203733855
17572,4.928893726499109
17576,21.615384615384617
17578,23.536561776018353
17579,14.739440292021554
17581,5.888075313807532
17582,5.006868189219657
17584,18.877841179267712
17601,14.276598165251476
17602,12.271731161439103
17603,16.018274836955268
17606,1.6428571428571428
17701,58.90181127431308
17702,62.82982733264339
17721,14.316924519456165
17724,53.419140100347356
17728,48.107250029134136
17730,5.095617529880478
17731,76.41740723321038
17737,62.47731543624161
17740,57.32530241606116
17744,37.46624577098934
17745,72.11551634219715
17747,64.31805378639731
17748,29.5935441370224
17749,7.451104100946372
17751,59.03069257760663
17752,46.12421504796394
17754,50.28538015660486
17756,42.570119341049725
17758,76.16039539741905
17760,76.04516633660072
17762,40.41130952380952
17763,74.85876999410628
17764,74.9629245104937
17765,58.167927193107076
17768,64.07667637452688
17771,70.69279123966415
17772,24.83434194114658
17774,60.23351810012277
17776,75.30799551543046
17777,15.301757141454795
17779,70.7988109393579
17801,36.765269129786994
17810,58.74657713704248
17812,48.207510214074766
17813,54.18220968369005
17814,64.3515016935829
17815,42.95119628704891
17820,47.143578853500294
17821,32.23023963077299
17823,44.07173306933894
17824,40.061075302625376
17827,4.845131938125569
17830,34.848503538611105
17832,32.28711111111111
17834,54.13696325212007
17837,30.880162536637357
17840,66.33370551290997
17841,56.994831588629495
17842,42.847734347688565
17844,53.62942239661378
17845,61.982307367977235
17846,45.646967213114756
17847,16.73232002171382
17850,11.82
17851,55.60640909090909
17853,39.677705931043526
17855,29.942826704545453
17856,53.75893518338076
17857,44.06081040759086
17859,40.660863509749305
17860,40.53584494944859
17862,8.768394648829432
17864,24.954173599556295
17866,60.10759441254417
17868,11.311930585683298
17870,27.535686690402244
17872,59.2332310353013
17876,35.983675715333824
17878,40.27707422155493
17881,55.26137860383433
17884,6.135452660677263
17886,18.486642599277978
17887,25.834912870681748
17888,48.377019312522776
17889,28.3651824928063
17901,59.94150030140775
17920,66.05421216848674
17921,59.19846527547753
17922,59.2804444593943
17923,72.06013139972758
17925,66.65439093484419
17929,23.64317482039001
17930,66.6115026142305
17931,54.3709303464716
17933,10.109154929577464
17934,36.62286324786325
17935,63.6151469539729
17936,45.41926182237601
17938,55.44032376876666
17941,32.702070346656136
17943,39.20547112462006
17944,29.443589743589744
17946,47.364618987569806
17948,63.01664444713772
17949,35.95255474452555
17951,21.081237911025145
17952,63.541966426858515
17953,72.83167894921542
17954,25.843
17957,4.478935698447893
17959,64.16173296330558
17960,52.43992198533862
17961,46.76240164660518
17963,57.16523968350392
17964,41.06181702282662
17965,35.36452719255267
17967,55.692627083456905
17968,17.653979546465095
17970,34.88655355786275
17972,42.98693908013807
17974,12.692307692307692
17976,52.63715866500089
17978,49.079659318637276
17980,68.29348966105309
17981,63.61936186652142
17982,60.772092023220814
17983,19.68223657095755
17985,60.353565689296346
18011,46.333200469916925
18013,35.538444249657246
18014,25.119204820518103
18015,36.268760176035336
18017,13.946130533145515
18018,13.895428683539336
18020,10.604926376124123
18030,31.966834895457822
18031,11.652725193749205
18032,10.825591145396613
18034,29.811837778589698
18035,16.865479723046487
18036,34.673405450138915
18037,11.179608026131591
18038,45.025671189187776
18040,12.827458817829458
18041,31.17233543102587
18042,39.08123476848091
18045,11.491592556610119
18046,10.529411764705882
18049,35.225062934478856
18051,18.743384487764413
18052,13.775476298936198
18053,28.271243348255766
18054,63.40601158961104
18055,45.28660611118244
18056,20.489045059942125
18058,55.5830043866948
18059,23.22260136491369
18062,36.23809523809524
18063,23.199511897498475
18064,16.153063782544855
18066,25.44332728098048
18067,14.692770017035775
18069,23.579610366933572
18070,13.874049151550615
18071,37.243299718361044
18072,32.43726521412472
18073,34.524728651306106
18074,45.10418266242551
18076,17.12788996195493
18077,39.67950322291219
18078,18.66152599180705
18079,18.51632970451011
18080,31.836904735276356
18081,61.36339522546419
18083,12.265
18085,10.630073186959414
18087,2.4761298535964356
18088,29.402750559910416
18091,47.38008598528499
18092,43.625984981922684
18101,1.1631631631631631
18102,3.8086811352253758
18103,30.017351920475267
18104,13.231591024227434
18105,0.4090909090909091
18106,10.18709302807847
18109,7.920463447820888
18201,47.38343779555328
18202,49.38203338647858
18210,65.91993163292138
18211,43.43202451019915
18214,61.93672277665939
18216,74.38595430107527
18218,40.231406274884534
18219,33.49148936170213
18220,64.43251304996271
18221,68.44084507042254
18222,55.13857560760216
18224,64.46377218360033
18225,22.346774193548388
18229,73.16802468726883
18231,21.432517482517483
18232,36.61784016300656
18234,37.359137055837564
18235,44.55743519085528
18237,62.218850429376744
18240,68.03504335260115
18241,60.58851461641193
18242,50.35285913528591
18244,49.260338007910825
18245,64.01474556669237
18248,70.59029967505116
18249,52.168814489094
18250,62.376994377754144
18252,58.97186532870674
18254,43.1278386844166
18255,68.0470627218935
18256,66.90851131654446
18301,55.57548833248755
18302,68.79510449533316
18321,57.032615461222456
18322,34.38421604352818
18323,71.81819887429644
18324,70.29332958729502
18325,72.32765216284785
18326,73.54601501257979
18327,58.98856746925342
18328,74.32156628534324
18330,54.80511141620023
18331,32.16119886593763
18332,68.8725563348754
18333,31.60817385663315
18334,58.197730854081314
18335,51.022979701263885
18336,69.41353841653667
18337,74.02406104552101
18342,66.57797581158498
18343,39.31513788968825
18344,59.67045061941661
18346,54.23025537952235
18347,65.24643202783325
18350,65.48279847908745
18351,37.38875878220141
18352,50.95997916485806
18353,56.4317320405465
18354,49.65906534410471
18355,59.46511515386104
18356,55.56020942408377
18360,58.685495410602726
18370,63.95572418343781
18371,68.6971025543271
18372,59.948656505342555
18403,61.846189787842945
18405,63.62880713529747
18407,57.7818140408814
18411,51.720132416154264
18413,20.410762679055363
18414,50.45543048372376
18415,59.292367881761166
18417,66.98656877413967
18419,49.73213461196946
18420,31.564167725540024
18421,63.02716760185411
18424,67.11743886743886
18425,77.98381520344229
18426,71.53581153998849
18427,27.099645928174002
18428,74.08987238498818
18431,54.50835678521445
18433,49.40603569925482
18434,47.24331620204537
18435,69.8715917035656
18436,59.24850458006843
18438,67.57917619111649
18439,60.72014700895836
18443,57.68447487443464
18444,66.70002047921359
18445,71.60197958436241
18446,53.10503319219055
18447,49.21567203256702
18451,42.578515687211336
18452,26.02691766361717
18453,59.96373255018707
18456,52.649751379333836
18457,71.74029640084686
18458,75.5846910846634
18461,70.91212953318815
18462,63.24705328874592
18464,76.54649814799106
18465,60.15350418975294
18466,62.32847839520844
18469,44.13870139398386
18470,58.036057035471515
18471,61.482858219264095
18472,56.65149353918443
18473,64.60167885188194
18503,4.6100719424460435
18504,41.00513048396219
18505,39.058547450481264
18507,50.17879003558719
18508,41.80267575541764
18509,16.128899138244932
18510,26.702728731942216
18512,41.410682364544165
18517,26.841244943449187
18518,26.478976391521627
18519,21.52860642743911
18602,72.25361210266871
18603,40.42568022211334
18610,58.5790681740322
18612,56.83124566382845
18614,65.22848483936951
18615,56.20405113730699
18616,67.06464851203323
18617,52.47408936241423
18618,58.77441264892551
18621,65.36784094345327
18622,51.12730523146406
18623,48.391508241328246
18624,65.71480704697987
18625,40.80026367831246
18626,75.72039925644549
18628,67.63981247506317
18629,69.78184420589045
18630,44.19878503454569
18631,11.723908216136195
18632,67.98266088696232
18634,50.81946898593294
18635,43.86098336507024
18636,75.09793898908234
18640,50.74646394062793
18641,22.92302203900428
18642,41.54766181480335
18643,53.323597702554075
18644,51.77182124893921
18651,49.19881149806523
18655,58.870101558686514
18656,75.8588255478643
18657,57.553924169734636
18660,54.330456480026534
18661,69.25836327141158
18701,0.7972350230414746
18702,61.14408227398883
18704,25.921098169717137
18705,22.336609336609335
18706,50.60960712252187
18707,63.380629057796156
18708,55.38415870560445
18709,22.13444639718805
18801,52.260522758573785
18810,47.43335708670962
18812,65.42937035757471
18818,60.09419889293584
18821,49.90298082399848
18822,64.26711612228293
18823,49.88527575442248
18824,51.320166703123384
18826,54.178773936550726
18828,53.60289583982819
18829,43.760650689516666
18830,63.33625101572412
18831,39.53174331424523
18832,65.47440140722824
18833,63.521357515211236
18834,61.08470260675158
18837,46.65536679920857
18840,47.6533448516262
18842,55.562133154452454
18844,41.15005434563826
18845,46.88706124769078
18846,51.55195812574888
18847,68.14595929366092
18848,44.60952862718229
18850,43.31107905136086
18851,56.702602139181906
18853,48.774692279619124
18854,46.789202855063394
18901,32.27011608623549
18902,27.887606310782374
18912,20.48636763412489
18913,35.82976245924546
18914,25.566451009431756
18915,18.968138068370394
18917,9.688358208955224
18920,36.509104240498594
18923,19.40439121756487
18925,28.584690501429442
18929,29.235031013966832
18930,48.874973635843205
18932,18.946073008849556
18935,13.601851851851851
18936,3.221377672209026
18938,37.00999667608443
18940,27.823866701930704
18942,34.164395295125345
18944,24.07123734226228
18947,32.716437960421786
18950,43.77054536315657
18951,37.91821899370164
18954,24.958866405015545
18955,25.54110671936759
18960,44.94490012025055
18962,13
18964,11.44247721777943
18966,32.871107938440865
18969,23.740227114905437
18970,5.159457167090755
18972,58.12996678119787
18974,19.787040566294582
18976,21.431095968923135
18977,37.24182686420962
18980,27.394251705617652
19001,19.0739553061429
19002,29.880802215770682
19003,15.31125
19004,22.8005047318612
19006,33.24975607111882
19007,14.686326602904712
19008,24.379834254143645
19009,37.44944119212347
19010,34.63492389962978
19012,27.33320158102767
19013,7.639332277324235
19014,25.405201018597115
19015,20.01824740080628
19017,45.36381322957198
19018,12.235937701119836
19020,20.046565752128664
19021,13.379655086228443
19022,2.388636969858629
19023,8.655478260869565
19025,27.653988439306357
19026,13.913753361505954
19027,27.08648268588504
19029,7.557327586206896
19030,16.304843950729236
19031,21.967226992381182
19032,6.50066181336863
19033,7.702280537332084
19034,33.296087828800715
19035,43.742158048225335
19036,8.942726231386025
19038,23.445810644651328
19040,24.443964006076897
19041,34.311911241364875
19043,6.539076376554174
19044,18.070115287361247
19046,35.07622637558243
19047,29.968967051676437
19050,14.977909940526763
19053,31.304526613592998
19054,16.354759967453212
19055,13.79471963182754
19056,22.977637884055248
19057,15.730531906584394
19060,36.10885954591014
19061,16.08438839351692
19063,48.251923162765785
19064,26.91056414724461
19066,28.75898734177215
19067,25.822204777391498
19070,13.61330761812922
19072,39.76643192488263
19073,38.02172911042339
19074,11.483734685255598
19075,19.00751764344891
19076,6.681734317343174
19078,9.69774919614148
19079,7.891953220457323
19081,32.309449797948396
19082,7.463456921845825
19083,17.38188433069878
19085,34.420071354586256
19086,38.40424766018719
19087,35.73561620024335
19090,17.549195223260643
19094,12.190273037542662
19095,29.035311671087534
19096,32.28814902893381
19102,0.05930470347648262
19103,0.6178176067474961
19104,2.1044710048694113
19106,1.1070532478394202
19107,0.035737077217613274
19111,5.359965574123216
19114,8.808709638984869
19115,23.333435507601767
19116,13.400791721647337
19118,38.93874491325766
19119,24.14765315941409
19120,5.387207425343019
19121,7.166295140436915
19122,0.31696551724137934
19123,0.10725152129817445
19124,4.4024140608456275
19125,0.576017601760176
19126,9.176559660811629
19127,2.9882163899303698
19128,33.08436772692009
19129,11.648534300392868
19130,3.6454590818363273
19131,16.741815935762816
19132,2.459656925031766
19133,0.8949353448275862
19134,0.6018644221196489
19135,1.2264867697144355
19136,9.873590578802306
19137,1.2024952015355086
19138,5.13820811570912
19139,0.9125295508274232
19140,1.3164585958080404
19141,4.04381098144251
19142,4.2969808995687
19143,4.058766859344894
19144,14.737497469123305
19145,1.9844414893617022
19146,0.295405669599218
19147,0.3246084531216477
19148,0.12709970441929205
19149,0.22522002597027846
19150,1.6295868912993308
19151,16.3760092272203
19152,10.16871921182266
19153,4.04627600181961
19154,14.11049245905184
19301,40.212897253933974
19310,17.72886745455509
19311,22.297892720306514
19312,38.7811852766978
19316,49.38652207591015
19317,43.011645724793134
19319,54.68781025923883
19320,30.416967736942645
19330,13.865891218200112
19333,39.64702925505178
19335,36.64636310817156
19341,21.72192484744674
19342,40.95180572851806
19343,45.1358711492403
19344,25.50814383425333
19348,28.86235432103362
19350,31.678623268629913
19352,23.25937707805395
19355,35.56147540983606
19358,51.4400871459695
19362,26.42473977355734
19363,16.288691686015667
19365,24.178035377953826
19367,8.783950617283951
19372,13.873934226552985
19373,34.672016048144435
19374,19.27037852994192
19375,12.374791318864775
19380,31.670165848134072
19382,31.771904443949847
19390,18.653314605997164
19401,12.094321517272522
19403,22.05877844934787
19405,3.415527128363476
19406,18.306311622532025
19422,21.35030349428556
19425,36.73773801916933
19426,29.506844439020423
19428,14.906484941745438
19435,18.961243803515096
19436,30.4402390438247
19437,44.905216284987276
19438,22.31528622873463
19440,18.648192102586233
19442,63.189655172413794
19444,27.245306005446466
19446,17.568993156174855
19453,37.79724409448819
19454,19.61199552763284
19456,13.920353982300885
19457,7.38018018018018
19460,31.34098307755094
19462,15.336410256410256
19464,27.89910024834774
19465,41.06012169302077
19468,17.804749175055345
19472,9.901437371663244
19473,36.15767157138043
19474,26.72824156305506
19475,29.52395443516881
19477,40.950819672131146
19492,28.017846519928614
19501,55.717130106419496
19503,5.262569832402234
19504,39.116026351434556
19505,39.53351070073164
19506,28.92234999773923
19507,43.77190692029752
19508,47.32621984010325
19510,15.8393200570755
19511,4.871111111111111
19512,47.73384158036057
19518,39.52616494258328
19520,42.69748347293607
19522,34.74077080937239
19523,28.266747279322853
19525,20.256103320124016
19526,39.31938827851937
19529,43.719509212700345
19530,16.950173294078187
19533,22.791955431328255
19534,23.303842455875284
19536,1.9872842870118075
19539,32.764412008832785
19540,50.476001098487544
19541,14.302031630545365
19543,39.4324416214629
19545,6.1935987509758
19547,22.50811502214285
19549,75.55533449390698
19550,3.984005118362124
19551,39.617547201059956
19554,5.2323076923076925
19555,16.85883526320911
19559,20.971779141104296
19560,44.960980575112394
19562,4.196933560477001
19565,36.54767116948761
19567,14.760559492040121
19601,10.368923457663072
19602,34.27659281684326
19604,16.667974882260598
19605,16.792631110391714
19606,41.778364578379595
19607,33.3623443087927
19608,31.4066001740411
19609,11.075092834548204
19610,16.372759503643884
19611,12.016974789915967
19701,25.588198718355436
19702,29.345371058304814
19703,13.356748158070998
19706,14.536567769862025
19707,35.81892786234282
19709,9.85452907018364
19710,20.827361563517915
19711,34.74278018473579
19713,20.356039040260267
19720,10.71569711715697
19730,21.512439024390243
19731,12.981107059993372
19732,36.75431034482759
19733,7.318181818181818
19734,25.934837592031183
19736,28.531165311653115
19801,1.8386716736617332
19802,10.594418503637746
19803,30.61241002176218
19804,15.619821135243658
19805,11.45150763607884
19806,25.40042941492217
19807,37.763876744430064
19808,23.652732240437157
19809,16.22025802419535
19810,29.028533333333332
19901,11.922235622594128
19902,0.14536585365853658
19904,22.952043464285435
19930,15.0274152867639
19931,18.00614675374568
19933,22.732294028101762
19934,28.44745230505733
19936,3.8614008941877795
19938,27.543732630228746
19939,21.21786173949085
19940,33.5018244960616
19941,45.58649214551681
19943,29.013526271070877
19944,1.2300088521687813
19945,39.96615010799136
19946,12.31284907485413
19947,40.37692907384169
19950,32.347155614739215
19951,37.680579100834066
19952,27.68144035583035
19953,35.14309066357111
19954,28.235956406763364
19955,6.135483870967742
19956,26.157444983113628
19958,20.261120883042725
19960,23.355923911144245
19962,12.786716714084204
19963,16.121882437584514
19964,39.41597555652554
19966,28.45634983133289
19967,8.577873770098392
19968,26.745471183245844
19970,16.722843343917603
19971,10.718425794474173
19973,26.74873489531879
19975,23.65531455961654
19977,13.039333649077623
19979,7.44799316823228
20001,0.4902173913043478
20002,7.7881109141554825
20003,1.1739009460211463
20004,1.2254509018036073
20005,0.8924302788844621
20006,2.353228962818004
20007,25.740609636184857
20008,34.54505220154335
20009,4.579785844868112
20010,6.513149454778704
20011,14.901122318511153
20012,30.17996894409938
20015,53.745313444869986
20016,31.271492188089667
20017,11.767071439835988
20018,10.807471264367816
20019,16.73954209906922
20020,17.6041164878476
20024,3.464552429667519
20032,11.820801676709458
20036,0.16233766233766234
20037,11.431434599156118
20105,36.1308722966587
20106,55.46339461965753
20109,28.015557169642406
20110,15.594050719671008
20111,45.42282047007835
20112,63.53975897273971
20115,41.54575162210792
20117,32.776604804247256
20118,8
20119,40.78205922104776
20120,43.9412583518931
20121,37.633960829054956
20124,59.828250680853756
20129,28.994151413408428
20130,76.99627552728491
20132,36.309717633859
20135,67.1237956092122
20136,28.41228213444084
20137,58.32134239523848
20139,27.087456112352378
20141,33.489063447161044
20143,40.897130578808365
20144,46.44005436699442
20147,18.244437561302977
20148,22.95807533274362
20151,25.609933804256077
20152,28.238212613605068
20155,36.507529436427795
20158,20.71058628056017
20164,20.02788807399449
20165,36.65202549723083
20166,20.0056382853326
20169,44.31746696295342
20170,21.388401463587364
20171,26.314618310785686
20175,38.55448527632997
20176,31.359606030539894
20180,30.12107227579283
20181,38.882918581613026
20184,31.377037913455013
20186,44.969890628350846
20187,40.256755897051654
20190,30.385061802833885
20191,46.08639273177782
20194,34.29554347826087
20197,23.16062839013407
20198,43.3648144101692
20601,52.641722511789524
20602,39.223414051417336
20603,43.08728502846031
20606,30.8310741425344
20607,60.77248798727389
20608,48.614476150065414
20609,45.55733292079208
20611,53.892067556255846
20612,6.668357933579336
20613,53.90739504892456
20615,19.75115594787726
20616,55.553076946876644
20617,55.275434506146674
20618,34.505800604229606
20619,51.385641194238396
20620,41.52932409923731
20621,43.217959517677926
20622,51.2566050500064
20623,42.66374687164819
20624,43.28527845425108
20625,23.463514302393463
20626,33.477566539923956
20628,39.56949168336207
20629,17.85613623018203
20630,35.409624712790404
20632,50.15093555093555
20634,48.20658408444594
20636,45.20158233954691
20637,53.0178831133854
20639,55.644841868067346
20640,61.28260142581361
20645,44.05762759394279
20646,63.24278634384225
20650,43.41229406698906
20653,54.191396686796146
20657,51.109094421735506
20658,53.15160619366767
20659,50.034943634368936
20660,41.73736600306279
20662,71.48270694229817
20664,46.21907740675618
20667,33.306793279766254
20670,25.17942510314727
20674,16.610456796917997
20675,61.951795461074404
20676,61.54434850863422
20677,56.02755225080386
20678,47.219086349653665
20680,33.720780383032036
20684,35.2149961744453
20685,38.150743221544246
20686,31.168984280532044
20687,34.60586931380108
20688,7.9160588963809
20689,62.95108188563558
20690,34.54702827466821
20692,43.57537688442211
20693,47.73039331832721
20695,53.526856736735645
20705,29.93969345989724
20706,31.257081916949943
20707,27.35387065164135
20708,54.694083834668874
20710,16.084777812795462
20711,42.04568042813456
20712,13.529245283018868
20714,50.19991193306913
20715,44.63053870852658
20716,37.298126421644916
20720,40.98661804246376
20721,40.40817797919456
20722,15.818160866559115
20723,32.54513265253759
20724,43.33747988343265
20732,62.16231132389122
20733,52.41109315013134
20735,41.72588032635838
20736,49.18178318754397
20737,34.344498005319146
20740,26.35668047643708
20743,26.388966505463014
20744,41.83817116738468
20745,27.02765293713319
20746,24.492821280718754
20747,22.854206370814047
20748,28.637779644193326
20751,39.78114331822978
20754,50.27429470166126
20755,26.188221133892256
20758,50.22522600086096
20759,35.875313676286076
20762,8.61725416347908
20763,24.926303030303032
20764,43.8227696901829
20765,20.475169890224777
20769,49.114126777623255
20770,40.512460732984295
20772,48.16660867078199
20774,40.12589494647747
20776,45.789748726211734
20777,46.07440326201493
20778,47.68765024650613
20779,54.89822294022617
20781,15.890689941812136
20782,22.623881319035718
20783,29.7033368414536
20784,21.495669226997876
20785,21.25594695109115
20794,32.309758921274856
20812,34.83110195674562
20814,26.96944690718134
20815,36.9182084981498
20816,40.35204470408941
20817,41.14878497241962
20818,46.26053544868617
20832,31.155325086999966
20833,39.65690872545483
20837,31.037897310513447
20838,35.55827356557377
20839,29.31554049283344
20841,40.792301430398886
20842,39.52450660044439
20850,21.374126988016762
20851,31.846085540920527
20852,25.977604470764867
20853,36.81831626848692
20854,44.05950465162783
20855,34.820203072116634
20860,38.933303044070875
20861,51.83875658971096
20862,48.58210712183637
20866,40.10476145309684
20868,47.425601940065825
20871,40.518561621886015
20872,34.91778380988859
20874,37.36127741439015
20876,29.56986472054112
20877,16.667347429120614
20878,35.60860486497437
20879,25.477192824303614
20880,59.13126843657817
20882,31.58727725789681
20886,25.52202579336328
20895,35.385469650729064
20896,56.25449515905947
20901,34.99555813055234
20902,32.69456848628452
20903,33.34204413472706
20904,34.4939719449008
20905,40.84849693006937
20906,27.971637092157984
20910,28.674112213220262
20912,33.19070717385755
21001,35.853633162612034
21005,21.47867298578199
21009,38.92649943529692
21012,42.21074265400211
21013,42.25753852513607
21014,30.302583116436676
21015,34.95025629596613
21017,21.36184459886292
21028,27.745330203123405
21029,39.289871642756985
21030,41.18961935733421
21032,59.653059028213725
21034,38.45565308202999
21035,46.081150844382755
21036,38.35775398329832
21037,40.824800872525365
21040,27.874740917445543
21042,38.28383328566024
21043,37.99100162866449
21044,40.40025832376578
21045,31.895218826536045
21046,32.80680308264682
21047,37.82286942693916
21048,35.119588585947426
21050,34.06778917614952
21051,45.02101576182137
21052,11.469565217391304
21053,38.11922554347826
21054,47.27561527360662
21056,24.582889376371043
21057,44.225054360956754
21060,30.01562220347217
21061,19.885090680244865
21071,52.164330763840226
21074,26.58236609813794
21075,35.54377397146056
21076,37.61994155915757
21077,23.116229244777717
21078,30.95507517791214
21082,24.347602339181286
21084,39.72779688733506
21085,45.39586214736364
21087,52.61532216399734
21090,27.42114321477
21093,34.57822680412371
21102,35.15916545497582
21104,48.17709048805856
21108,46.67266862325163
21111,38.15589128633979
21113,47.0651912147192
21114,36.73963133640553
21117,41.119174511994046
